row_index,true_label,true_name,pred_label,TotalScore_B,TotalScore_M
1466,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1467,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1468,0,benign,benign,1.3376437064577444,4.855527914511218
1469,0,benign,benign,3.4117338772286825,8.123514322689582
1470,1,malicious,malicious,4.741316227875441,3.020549607946145
1471,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1472,0,benign,benign,2.5127639300484024,3.1340625986825006
1473,1,malicious,benign,2.82731727793539,5.116168698412133
1474,1,malicious,malicious,3.110429811553929,1.2786281831087454
1475,1,malicious,malicious,4.074154498059639,1.2786281831087454
1476,1,malicious,malicious,4.074154498059639,1.2786281831087454
1477,1,malicious,benign,2.82731727793539,3.190633919276329
1478,0,benign,malicious,2.476037234686813,1.2786281831087454
1479,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1480,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1481,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1482,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1483,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1484,0,benign,benign,1.51194591284045,5.89700239386415
1485,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1486,0,benign,benign,1.612304183712267,4.476660586364481
1487,0,benign,benign,1.4278669035604141,4.160718727616754
1488,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1489,1,malicious,benign,0.9612067577530194,4.154845728168442
1490,0,benign,benign,2.500628918591757,2.9279957181995173
1491,1,malicious,benign,2.375517107732916,3.2987181094601485
1492,0,benign,benign,0.8991615244150801,4.590445466045404
1493,0,benign,malicious,2.6278127479967592,2.5745364902066568
1494,1,malicious,malicious,2.7613927546106805,2.7186034253684537
1495,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1496,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1497,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1498,1,malicious,malicious,2.477152091029872,1.2786281831087454
1499,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1500,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1501,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1502,0,benign,benign,1.4241788116969987,3.6155821976802245
1503,0,benign,benign,2.4731865457993494,4.22233361131604
1504,0,benign,benign,1.2614089444515464,5.014039686788747
1505,0,benign,benign,1.4354729378254434,5.405130023084178
1506,0,benign,benign,1.3749661946149438,3.1912047535141426
1507,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1508,1,malicious,benign,3.499336122168864,5.225166666022259
1509,1,malicious,malicious,4.074154498059639,1.2786281831087454
1510,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1511,0,benign,benign,1.4551946147939099,3.2011407622315566
1512,0,benign,benign,3.4117338772286825,8.122637671119643
1513,0,benign,benign,1.3842094454965883,3.604979744110258
1514,1,malicious,malicious,4.074154498059639,1.2786281831087454
1515,0,benign,benign,3.4117338772286825,8.123514322689582
1516,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1517,0,benign,benign,1.5588507282178685,7.2871243038306925
1518,0,benign,benign,3.4117338772286825,7.746527245513407
1519,0,benign,benign,2.5374584702936414,2.9879899803962147
1520,0,benign,benign,1.4367386168013614,3.1678147412702824
1521,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1522,1,malicious,malicious,4.074154498059639,1.2786281831087454
1523,0,benign,benign,2.2174633351632944,3.520685500627217
1524,1,malicious,malicious,4.074154498059639,1.2786281831087454
1525,0,benign,benign,1.8537142118844074,4.678382320067834
1526,1,malicious,benign,2.82731727793539,3.056890110848142
1527,0,benign,malicious,3.2222957608428575,1.2786281831087454
1528,1,malicious,malicious,2.82731727793539,2.4811499976021567
1529,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1530,0,benign,benign,1.5588507282178685,4.195419665561123
1531,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1532,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1533,1,malicious,malicious,4.074154498059639,1.2786281831087454
1534,0,benign,benign,2.0937283105737494,5.831554791572167
1535,1,malicious,malicious,9.101829539682637,2.734522998436254
1536,0,benign,benign,3.252635695568999,7.267720721031458
1537,1,malicious,benign,1.476498252291518,5.1122989989563905
1538,1,malicious,benign,2.969734538578853,3.9139412459399283
1539,0,benign,benign,3.252635695568999,7.562168211999035
1540,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1541,1,malicious,benign,1.8930597554865112,5.276986047619788
1542,1,malicious,benign,3.4456143142411864,6.724117853197327
1543,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1544,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1545,1,malicious,malicious,2.8470157137215915,1.2581814166688965
1546,1,malicious,benign,1.2982086223237344,7.125664425111776
1547,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1548,0,benign,benign,2.4483056207604994,7.251066788319091
1549,0,benign,benign,1.7629753815593396,5.753620834208495
1550,1,malicious,malicious,3.9949760341949947,2.630579264954713
1551,1,malicious,benign,1.3302468364125937,5.624234993695498
1552,0,benign,benign,1.6602981293460481,5.484552348572021
1553,1,malicious,benign,2.3874350652839533,3.392328207793626
1554,1,malicious,malicious,4.029019126263228,1.2581814166688965
1555,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1556,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1557,0,benign,benign,2.4167060459403755,3.488461123628985
1558,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1559,1,malicious,benign,2.76777371667887,6.707197024699724
1560,0,benign,malicious,2.6051221989845144,1.2581814166688965
1561,0,benign,benign,1.293159294966115,4.72076889045136
1562,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1563,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1564,1,malicious,benign,2.742447509545056,6.0283438641258895
1565,0,benign,benign,1.6578567571202276,3.381166934977554
1566,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1567,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1568,1,malicious,malicious,10.265997800219704,2.3594922017268436
1569,0,benign,benign,1.374903104705973,7.883224920184328
1570,0,benign,benign,1.6040724031562492,4.874274599042459
1571,0,benign,benign,1.6328725967130975,5.586691375194524
1572,1,malicious,malicious,3.9940644033808983,1.2581814166688965
1573,0,benign,benign,3.268346037278914,6.435091332637406
1574,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1575,0,benign,benign,1.7629753815593396,5.179294645683955
1576,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1577,0,benign,malicious,2.3532460733350646,1.2581814166688965
1578,1,malicious,benign,1.9737121225746748,3.610327259408697
1579,1,malicious,benign,3.364282849352812,3.487217585121675
1580,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1581,0,benign,benign,1.6666973499266542,7.765801246680251
1582,1,malicious,benign,2.4555044267578294,6.069174047800667
1583,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1584,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1585,1,malicious,malicious,2.666059351882611,1.2581814166688965
1586,1,malicious,benign,2.208692992786359,5.430612560127686
1587,1,malicious,benign,1.9745482242424848,5.402474048425262
1588,0,benign,benign,1.4892334903172744,5.36724708092996
1589,1,malicious,benign,3.2182719180414012,8.713468943410156
1590,0,benign,benign,2.8773039887524012,6.685539003367303
1591,0,benign,benign,1.7398175896829853,5.287815778831394
1592,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1593,0,benign,benign,1.9750036411998486,4.536206892794841
1594,0,benign,benign,1.2826617009966483,4.909367438542185
1595,0,benign,benign,3.252635695568999,7.562168211999035
1596,0,benign,benign,1.6374180941542429,4.633095985809883
1597,1,malicious,benign,2.967396800698717,6.587905070131292
1598,1,malicious,malicious,3.7575203421252374,1.2581814166688965
1599,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1600,0,benign,benign,2.72512682854266,2.820097992104499
1601,1,malicious,malicious,3.0179392802736484,1.2581814166688965
1602,1,malicious,malicious,3.0179392802736484,1.2581814166688965
1603,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1604,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1605,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1606,1,malicious,benign,2.530814205200212,5.031823031831342
1607,0,benign,benign,3.252635695568999,7.562168211999035
1608,1,malicious,benign,1.1834412669063232,5.869688198249656
1609,0,benign,benign,1.9573267495635331,5.0472887468342
1610,0,benign,benign,2.8773039887524012,3.7619357471024317
1611,1,malicious,benign,2.3299753320738685,3.6150003365624266
1612,1,malicious,benign,2.761556351266558,5.596297454345353
1613,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1614,1,malicious,benign,2.382349807569114,4.693418043893783
1615,0,benign,benign,2.2685302969913197,3.873804793614583
1616,1,malicious,malicious,2.909448766195209,1.2581814166688965
1617,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1618,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1619,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1620,0,benign,malicious,3.0179392802736484,1.2581814166688965
1621,0,benign,benign,3.6156530500013964,7.415143800648231
1622,1,malicious,benign,2.2226530448043835,4.042043620296285
1623,1,malicious,benign,2.5406458930130036,4.35877150497592
1624,1,malicious,malicious,2.820991382307213,1.2581814166688965
1625,0,benign,benign,1.7629753815593396,3.7993559559066936
1626,1,malicious,malicious,2.666059351882611,1.2581814166688965
1627,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1628,1,malicious,benign,3.2182719180414012,6.59316416215661
1629,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1630,1,malicious,benign,1.7138362247316064,3.7711331445258356
1631,1,malicious,benign,2.382818379305074,3.4332840290881697
1632,0,benign,benign,3.252635695568999,7.267720721031458
1633,0,benign,benign,1.696775021253195,3.7612393016507304
1634,1,malicious,benign,2.4211448028593914,4.341960304794764
1635,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1636,0,benign,malicious,3.0179392802736484,1.2581814166688965
1637,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1638,0,benign,benign,2.051237373855001,6.282939217728204
1639,0,benign,benign,1.5243815569411054,5.467733484916476
1640,0,benign,benign,1.9677627064396215,4.386340840501239
1641,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1642,0,benign,benign,1.6578567571202276,4.776178797069539
1643,0,benign,benign,1.659523566540217,6.327423072451966
1644,1,malicious,benign,1.9591180392925658,3.102439839899731
1645,0,benign,benign,1.7398175896829853,3.7626664812922104
1646,1,malicious,benign,1.2766094732432092,4.836257073137017
1647,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1648,1,malicious,malicious,2.666059351882611,1.2581814166688965
1649,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1650,0,benign,benign,1.9581165728475154,2.4129452555842175
1651,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1652,0,benign,benign,1.9797796809557708,3.8238072325794676
1653,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1654,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1655,1,malicious,malicious,2.536910446904429,1.2581814166688965
1656,1,malicious,benign,1.7998080761187352,3.8615443511851617
1657,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1658,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1659,0,benign,benign,1.747296352103167,5.42582466928706
1660,0,benign,malicious,2.8470157137215915,1.2581814166688965
1661,1,malicious,malicious,2.35786709904829,1.2581814166688965
1662,0,benign,benign,1.6602981293460481,3.6706050952408997
1663,0,benign,benign,2.3478847084123373,5.3892994149225375
1664,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1665,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1666,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1667,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1668,1,malicious,benign,1.1486476756391644,5.355888326138254
1669,0,benign,benign,1.942632733644182,3.2394183415248587
1670,1,malicious,benign,2.433303048482664,5.886146847284206
1671,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1672,1,malicious,benign,2.412971132265901,5.824493478080916
1673,0,benign,benign,1.6499428623069539,4.090726499349657
1674,1,malicious,benign,2.6169439881386656,5.89528286516105
1675,0,benign,benign,1.6075422546554814,4.245061157688358
1676,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1677,1,malicious,benign,2.521491074255498,2.8639558525803563
1678,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1679,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1680,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1681,0,benign,benign,1.4150882107330225,4.572251151569665
1682,0,benign,benign,2.4483056207604994,8.389991027383884
1683,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1684,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1685,0,benign,benign,1.65432376545297,5.014774111269005
1686,1,malicious,malicious,2.666059351882611,1.2581814166688965
1687,0,benign,benign,1.7154540339753956,4.913182377287861
1688,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1689,1,malicious,malicious,4.023975889830664,1.2581814166688965
1690,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1691,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1692,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1693,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1694,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1695,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1696,0,benign,benign,1.873636043858119,2.656461746861471
1697,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1698,1,malicious,benign,2.4555044267578294,3.9566583132948745
1699,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1700,1,malicious,malicious,3.0937185548075212,1.2581814166688965
1701,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1702,1,malicious,benign,3.195762199150659,5.098917594598827
1703,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1704,0,benign,benign,3.252635695568999,7.267720721031458
1705,0,benign,malicious,3.0179392802736484,1.2581814166688965
1706,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1707,0,benign,benign,2.4367809022726803,6.256883561722651
1708,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1709,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1710,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1711,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1712,1,malicious,benign,1.2436551504843054,6.528905924943124
1713,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1714,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1715,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1716,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1717,1,malicious,benign,2.731040537689906,5.167610580131944
1718,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1719,0,benign,benign,1.987389471250427,6.098146330037561
1720,1,malicious,benign,3.770629697444598,7.36394913769658
1721,1,malicious,benign,3.364282849352812,3.8824520441042605
1722,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1723,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1724,0,benign,benign,1.7451293038738231,3.5196433140415184
1725,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1726,1,malicious,benign,2.7498904548412146,3.3170193645276074
1727,0,benign,malicious,3.0179392802736484,1.2581814166688965
1728,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1729,0,benign,benign,1.374903104705973,4.620215358814558
1730,0,benign,malicious,3.0179392802736484,1.2581814166688965
1731,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1732,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1733,1,malicious,benign,1.9410701298834003,2.949216503801294
1734,1,malicious,benign,0.8636625102463525,4.9635763199144485
1735,0,benign,benign,1.801840636818941,3.0999569417363446
1736,1,malicious,benign,2.8340758162247477,4.602070785158549
1737,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1738,0,benign,benign,3.252635695568999,7.562168211999035
1739,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1740,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1741,1,malicious,benign,2.4555044267578294,3.8322903806389643
1742,0,benign,benign,1.8403701523968203,4.237730007917545
1743,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1744,0,benign,benign,1.6405865399987005,5.074659408592286
1745,0,benign,benign,1.2141435827323177,6.657445961205225
1746,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1747,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1748,1,malicious,benign,2.3340176623412527,4.4837276911937245
1749,1,malicious,malicious,2.639771144090726,1.2581814166688965
1750,0,benign,benign,1.7805451972136452,4.302097358449065
1751,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1752,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1753,0,benign,benign,1.7040792395800803,4.8686610521388225
1754,0,benign,benign,1.9410701298834003,3.8521509769413877
1755,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1756,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1757,0,benign,benign,1.6499428623069539,4.4316163104435375
1758,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1759,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1760,1,malicious,benign,1.2141571611645405,4.793502943291994
1761,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1762,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1763,1,malicious,malicious,2.8470157137215915,1.2581814166688965
1764,1,malicious,malicious,2.666059351882611,1.2581814166688965
1765,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1766,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1767,1,malicious,malicious,2.666059351882611,1.2581814166688965
1768,1,malicious,benign,1.9410701298834003,2.657197672520983
1769,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1770,0,benign,benign,1.9259495393554165,4.7955179556493945
1771,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1772,0,benign,benign,2.0547851395847205,5.41077100616081
1773,0,benign,benign,3.6156530500013964,7.747060085406938
1774,0,benign,malicious,3.0179392802736484,1.2581814166688965
1775,0,benign,benign,1.3324895619747466,5.992492678905245
1776,1,malicious,benign,3.625155748393155,6.112682095504449
1777,0,benign,benign,3.252635695568999,7.562168211999035
1778,1,malicious,malicious,3.9590236854245275,1.2581814166688965
1779,1,malicious,benign,4.195794927141259,4.392782316948001
1780,0,benign,benign,1.6040724031562492,4.9127226676508595
1781,1,malicious,benign,2.5659965500612274,3.060550586894135
1782,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1783,0,benign,benign,2.418169860762236,2.868316483660829
1784,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1785,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1786,0,benign,benign,3.2638662181659552,6.435091332637406
1787,0,benign,benign,1.6328725967130975,5.401062964461419
1788,1,malicious,benign,2.586235578274689,2.8075731565368085
1789,1,malicious,malicious,3.0179392802736484,1.2581814166688965
1790,1,malicious,malicious,2.9616348427417134,1.2581814166688965
1791,1,malicious,malicious,3.1308062264881964,1.2581814166688965
1792,0,benign,benign,3.236081096768329,8.783112213615563
1793,1,malicious,benign,1.1924040090511656,3.6821968325906393
1794,1,malicious,malicious,2.9820499918094074,1.2448954009554027
1795,0,benign,malicious,3.2367488637523505,2.2024363928132424
1796,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1797,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1798,1,malicious,benign,2.569581371037818,4.663443060539931
1799,0,benign,malicious,2.9820499918094074,1.2448954009554027
1800,0,benign,benign,2.4951584311321344,4.451429092329619
1801,1,malicious,benign,1.4692584998269955,4.5051816257032264
1802,1,malicious,benign,2.7253865999615847,4.641024760036073
1803,1,malicious,malicious,8.97576533819816,2.0022832844222305
1804,1,malicious,malicious,2.4836895350339514,1.2448954009554027
1805,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1806,0,benign,benign,1.4401772370278076,6.29254362568661
1807,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1808,0,benign,benign,3.236081096768329,8.783112213615563
1809,1,malicious,malicious,3.1299261362052966,1.2448954009554027
1810,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1811,1,malicious,malicious,3.1299261362052966,1.2448954009554027
1812,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1813,0,benign,benign,1.937065219457911,5.0699611515337235
1814,0,benign,benign,1.6358727806039235,5.534800124396148
1815,0,benign,benign,1.7043647641223112,4.704588874289569
1816,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1817,1,malicious,malicious,3.1299261362052966,1.2448954009554027
1818,1,malicious,benign,2.5047189369845557,3.387004145797344
1819,0,benign,benign,1.4443892054653675,4.651484930142335
1820,1,malicious,benign,3.830267876550891,8.664813269373566
1821,0,benign,benign,1.1538671527540518,5.1272881548089835
1822,1,malicious,benign,3.6440851428023424,5.562990992001766
1823,1,malicious,malicious,4.187745040542175,1.2448954009554027
1824,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1825,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1826,0,benign,malicious,4.542559401271865,1.5357626509333535
1827,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1828,1,malicious,benign,2.8903215325688847,4.528715775776862
1829,0,benign,benign,1.5503284797953507,3.9320851547430298
1830,0,benign,benign,1.8955382846685898,4.467979366076306
1831,1,malicious,malicious,2.4641145820038015,2.3280656498298367
1832,0,benign,benign,2.5083847435300117,2.857225341504326
1833,0,benign,benign,1.619295462900476,4.69531651738707
1834,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1835,1,malicious,benign,2.510083327760241,6.02379888169921
1836,0,benign,malicious,4.542559401271865,1.5357626509333535
1837,0,benign,benign,1.6040288720081721,8.49516877323871
1838,1,malicious,malicious,2.525433414906743,2.3018596101839006
1839,0,benign,benign,2.3951516054567614,3.377460516779011
1840,1,malicious,benign,2.8671020368354387,7.261232020680608
1841,0,benign,benign,3.236081096768329,8.783112213615563
1842,1,malicious,malicious,2.9820499918094074,1.2448954009554027
1843,0,benign,benign,3.236081096768329,8.783112213615563
1844,0,benign,benign,1.6040288720081721,7.836902893620939
1845,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1846,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1847,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1848,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1849,0,benign,benign,2.4641145820038015,3.945259390434047
1850,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1851,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1852,1,malicious,benign,3.1802739116002616,5.283492680441588
1853,0,benign,malicious,3.158734308345966,1.2448954009554027
1854,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1855,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1856,1,malicious,benign,3.158433755461446,5.606922551658942
1857,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1858,1,malicious,benign,2.1260015098676806,4.165315549986975
1859,0,benign,benign,1.4588258078901186,7.1732735129172065
1860,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1861,1,malicious,malicious,3.1709602263053562,1.2448954009554027
1862,1,malicious,benign,2.458944053321068,3.7317674104644647
1863,0,benign,benign,1.7671005962976145,3.3373336547277104
1864,0,benign,benign,1.4081673256530527,6.5674452425010195
1865,0,benign,benign,2.020990930499023,5.8503817075102855
1866,0,benign,benign,2.8063958214603324,4.168215460195786
1867,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1868,0,benign,benign,2.064997154875963,4.714544747389189
1869,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1870,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1871,0,benign,benign,1.5543030229495505,4.154023684762691
1872,0,benign,benign,3.236081096768329,8.783112213615563
1873,1,malicious,benign,3.383174939377444,5.103640445271354
1874,0,benign,benign,2.3633921475038093,3.9088280645272313
1875,0,benign,benign,2.4499804121387787,3.1599793305987847
1876,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1877,1,malicious,benign,2.8363839667245774,8.600807090054778
1878,0,benign,benign,1.6453126607104704,4.2397554780503235
1879,1,malicious,benign,2.1765703447521014,3.137092773697453
1880,1,malicious,benign,2.594578168501925,5.092136882432281
1881,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1882,0,benign,benign,1.5543030229495505,3.9846174234972667
1883,1,malicious,benign,1.2147074107516616,4.902339985505288
1884,1,malicious,benign,2.5668166364137135,2.617621551037947
1885,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1886,0,benign,benign,1.6358727806039235,5.595943936249096
1887,1,malicious,malicious,3.3027981260221386,3.0467008265575743
1888,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1889,0,benign,benign,1.4588258078901186,5.832523325912907
1890,0,benign,benign,3.008390310972302,4.486285142211837
1891,1,malicious,malicious,4.404199029849537,1.2448954009554027
1892,1,malicious,malicious,2.3646706209671047,2.292174941258418
1893,0,benign,benign,1.6419946505226661,6.5951757016103825
1894,1,malicious,malicious,2.4083818221973146,1.2448954009554027
1895,1,malicious,malicious,8.082010117842376,2.0022832844222305
1896,1,malicious,malicious,2.9820499918094074,1.2448954009554027
1897,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1898,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1899,0,benign,malicious,2.4083818221973146,1.2448954009554027
1900,0,benign,benign,1.535204813256435,4.297628308161101
1901,1,malicious,benign,2.4316030662843926,3.2925183425015234
1902,0,benign,benign,3.438730823389551,7.420146223207395
1903,1,malicious,benign,2.323206834793102,4.5846122164890595
1904,0,benign,benign,2.032306972950974,4.083101785716679
1905,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1906,0,benign,malicious,2.42518863444223,1.2448954009554027
1907,0,benign,benign,1.442639891484736,6.921231925970778
1908,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1909,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1910,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1911,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1912,1,malicious,benign,3.3567713789828084,7.897627594741952
1913,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1914,1,malicious,malicious,3.3083303483368933,1.2448954009554027
1915,0,benign,benign,1.6040288720081721,4.932609637500281
1916,1,malicious,malicious,3.1299261362052966,1.2448954009554027
1917,1,malicious,benign,2.485852486524287,2.5104067711184603
1918,0,benign,malicious,4.542559401271865,1.5357626509333535
1919,1,malicious,benign,2.006478128067983,4.532593526989229
1920,0,benign,benign,2.8204353737988668,3.1714187174290065
1921,1,malicious,benign,3.100180881475184,5.993620347327829
1922,1,malicious,benign,2.5410907549890376,2.570326500460421
1923,1,malicious,benign,2.142571809445577,2.452225471891328
1924,0,benign,benign,2.214057887622322,6.985195564769116
1925,0,benign,malicious,4.266115152660504,1.5357626509333535
1926,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1927,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1928,0,benign,benign,1.519640663495706,6.252319378808082
1929,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1930,1,malicious,malicious,3.0911752156204106,1.2448954009554027
1931,0,benign,benign,2.4353525119193016,3.3741901831394636
1932,0,benign,benign,1.6159666976811782,5.406888925577638
1933,1,malicious,malicious,4.3192915874843925,1.2448954009554027
1934,1,malicious,benign,3.279029699304275,4.735911322918886
1935,1,malicious,benign,2.765086821404464,3.3904280840105354
1936,0,benign,benign,1.6536004790830678,6.526609796501772
1937,0,benign,benign,3.236081096768329,8.783112213615563
